# units: time(s); hostId; cpu(%); ram(%); bw(%); energy(Wh)
160;4;0.0000;0.0000;0.0000;0.0000
160;3;2.7344;7.8125;7.0000;5.3373
160;2;0.0000;0.0000;0.0000;0.0000
160;1;0.0000;0.0000;0.0000;0.0000
160;0;2.7344;7.8125;7.0000;5.3373
170;5;0.0000;0.0000;0.0000;0.0000
170;4;0.0000;0.0000;0.0000;0.0000
170;3;2.7344;7.8125;7.0000;5.6708
170;2;0.0000;0.0000;0.0000;0.0000
170;1;0.0000;0.0000;0.0000;0.0000
170;0;2.7344;7.8125;7.0000;5.6708
180;5;0.0000;0.0000;0.0000;0.0000
180;4;0.0000;0.0000;0.0000;0.0000
180;3;2.7344;7.8125;7.0000;6.0044
180;2;0.0000;0.0000;0.0000;0.0000
180;1;0.0000;0.0000;0.0000;0.0000
180;0;2.7344;7.8125;7.0000;6.0044
190;5;0.0000;0.0000;0.0000;0.0000
190;4;0.0000;0.0000;0.0000;0.0000
190;3;2.7344;7.8125;7.0000;6.3380
190;2;0.0000;0.0000;0.0000;0.0000
190;1;0.0000;0.0000;0.0000;0.0000
190;0;2.7344;7.8125;7.0000;6.3380
200;5;0.0000;0.0000;0.0000;0.0000
200;4;0.0000;0.0000;0.0000;0.0000
200;3;2.7344;7.8125;7.0000;6.6716
200;2;0.0000;0.0000;0.0000;0.0000
200;1;0.0000;0.0000;0.0000;0.0000
200;0;2.7344;7.8125;7.0000;6.6716
210;5;0.0000;0.0000;0.0000;0.0000
210;4;0.0000;0.0000;0.0000;0.0000
210;3;2.7344;7.8125;7.0000;7.0051
210;2;0.0000;0.0000;0.0000;0.0000
210;1;0.0000;0.0000;0.0000;0.0000
210;0;2.7344;7.8125;7.0000;7.0051
220;5;0.0000;0.0000;0.0000;0.0000
220;4;0.0000;0.0000;0.0000;0.0000
220;3;2.7344;7.8125;7.0000;7.3387
220;2;0.0000;0.0000;0.0000;0.0000
220;1;0.0000;0.0000;0.0000;0.0000
220;0;2.7344;7.8125;7.0000;7.3387
230;5;0.0000;0.0000;0.0000;0.0000
230;4;0.0000;0.0000;0.0000;0.0000
230;3;2.7344;7.8125;7.0000;7.6723
230;2;0.0000;0.0000;0.0000;0.0000
230;1;0.0000;0.0000;0.0000;0.0000
230;0;2.7344;7.8125;7.0000;7.6723
240;5;0.0000;0.0000;0.0000;0.0000
240;4;0.0000;0.0000;0.0000;0.0000
240;3;2.7344;7.8125;7.0000;8.0059
240;2;0.0000;0.0000;0.0000;0.0000
240;1;0.0000;0.0000;0.0000;0.0000
240;0;2.7344;7.8125;7.0000;8.0059
250;5;0.0000;0.0000;0.0000;0.0000
250;4;0.0000;0.0000;0.0000;0.0000
250;3;2.7344;7.8125;7.0000;8.3395
250;2;0.0000;0.0000;0.0000;0.0000
250;1;0.0000;0.0000;0.0000;0.0000
250;0;2.7344;7.8125;7.0000;8.3395
260;5;0.0000;0.0000;0.0000;0.0000
260;4;0.0000;0.0000;0.0000;0.0000
260;3;2.7344;7.8125;7.0000;8.6730
260;2;0.0000;0.0000;0.0000;0.0000
260;1;0.0000;0.0000;0.0000;0.0000
260;0;2.7344;7.8125;7.0000;8.6730
270;5;0.0000;0.0000;0.0000;0.0000
270;4;0.0000;0.0000;0.0000;0.0000
270;3;2.7344;7.8125;7.0000;9.0066
270;2;0.0000;0.0000;0.0000;0.0000
270;1;0.0000;0.0000;0.0000;0.0000
270;0;2.7344;7.8125;7.0000;9.0066
280;5;0.0000;0.0000;0.0000;0.0000
280;4;0.0000;0.0000;0.0000;0.0000
280;3;2.7344;7.8125;7.0000;9.3402
280;2;0.0000;0.0000;0.0000;0.0000
280;1;0.0000;0.0000;0.0000;0.0000
280;0;2.7344;7.8125;7.0000;9.3402
290;5;0.0000;0.0000;0.0000;0.0000
290;4;0.0000;0.0000;0.0000;0.0000
290;3;2.7344;7.8125;7.0000;9.3402
290;2;0.0000;0.0000;0.0000;0.0000
290;1;0.0000;0.0000;0.0000;0.0000
290;0;2.7344;7.8125;7.0000;9.3402
300;5;0.0000;0.0000;0.0000;0.0000
300;4;0.0000;0.0000;0.0000;0.0000
300;3;2.7344;7.8125;7.0000;9.6738
300;2;0.0000;0.0000;0.0000;0.0000
300;1;0.0000;0.0000;0.0000;0.0000
300;0;2.7344;7.8125;7.0000;9.6738
310;5;0.0000;0.0000;0.0000;0.0000
310;4;0.0000;0.0000;0.0000;0.0000
310;3;2.7344;7.8125;7.0000;10.0074
310;2;0.0000;0.0000;0.0000;0.0000
310;1;0.0000;0.0000;0.0000;0.0000
310;0;2.7344;7.8125;7.0000;10.0074
320;5;0.0000;0.0000;0.0000;0.0000
320;4;0.0000;0.0000;0.0000;0.0000
320;3;2.7344;7.8125;7.0000;10.3409
320;2;0.0000;0.0000;0.0000;0.0000
320;1;0.0000;0.0000;0.0000;0.0000
320;0;2.7344;7.8125;7.0000;10.3409
330;5;0.0000;0.0000;0.0000;0.0000
330;4;0.0000;0.0000;0.0000;0.0000
330;3;2.7344;7.8125;7.0000;10.6745
330;2;0.0000;0.0000;0.0000;0.0000
330;1;0.0000;0.0000;0.0000;0.0000
330;0;2.7344;7.8125;7.0000;10.6745
340;5;0.0000;0.0000;0.0000;0.0000
340;4;0.0000;0.0000;0.0000;0.0000
340;3;2.7344;7.8125;7.0000;11.0081
340;2;0.0000;0.0000;0.0000;0.0000
340;1;0.0000;0.0000;0.0000;0.0000
340;0;2.7344;7.8125;7.0000;11.0081
350;5;0.0000;0.0000;0.0000;0.0000
350;4;0.0000;0.0000;0.0000;0.0000
350;3;2.7344;7.8125;7.0000;11.3417
350;2;0.0000;0.0000;0.0000;0.0000
350;1;0.0000;0.0000;0.0000;0.0000
350;0;2.7344;7.8125;7.0000;11.3417
360;5;0.0000;0.0000;0.0000;0.0000
360;4;0.0000;0.0000;0.0000;0.0000
360;3;2.7344;7.8125;7.0000;11.6753
360;2;0.0000;0.0000;0.0000;0.0000
360;1;0.0000;0.0000;0.0000;0.0000
360;0;2.7344;7.8125;7.0000;11.6753
370;5;0.0000;0.0000;0.0000;0.0000
370;4;0.0000;0.0000;0.0000;0.0000
370;3;2.7344;7.8125;7.0000;12.0088
370;2;0.0000;0.0000;0.0000;0.0000
370;1;0.0000;0.0000;0.0000;0.0000
370;0;2.7344;7.8125;7.0000;12.0088
380;5;0.0000;0.0000;0.0000;0.0000
380;4;0.0000;0.0000;0.0000;0.0000
380;3;2.7344;7.8125;7.0000;12.3424
380;2;0.0000;0.0000;0.0000;0.0000
380;1;0.0000;0.0000;0.0000;0.0000
380;0;2.7344;7.8125;7.0000;12.3424
390;5;0.0000;0.0000;0.0000;0.0000
390;4;0.0000;0.0000;0.0000;0.0000
390;3;2.7344;7.8125;7.0000;12.6760
390;2;0.0000;0.0000;0.0000;0.0000
390;1;0.0000;0.0000;0.0000;0.0000
390;0;2.7344;7.8125;7.0000;12.6760
400;5;0.0000;0.0000;0.0000;0.0000
400;4;0.0000;0.0000;0.0000;0.0000
400;3;2.7344;7.8125;7.0000;13.0096
400;2;0.0000;0.0000;0.0000;0.0000
400;1;0.0000;0.0000;0.0000;0.0000
400;0;2.7344;7.8125;7.0000;13.0096
410;5;0.0000;0.0000;0.0000;0.0000
410;4;0.0000;0.0000;0.0000;0.0000
410;3;2.7344;7.8125;7.0000;13.3431
410;2;0.0000;0.0000;0.0000;0.0000
410;1;0.0000;0.0000;0.0000;0.0000
410;0;2.7344;7.8125;7.0000;13.3431
420;5;0.0000;0.0000;0.0000;0.0000
420;4;0.0000;0.0000;0.0000;0.0000
420;3;2.7344;7.8125;7.0000;13.6767
420;2;0.0000;0.0000;0.0000;0.0000
420;1;0.0000;0.0000;0.0000;0.0000
420;0;2.7344;7.8125;7.0000;13.6767
430;5;0.0000;0.0000;0.0000;0.0000
430;4;0.0000;0.0000;0.0000;0.0000
430;3;2.7344;7.8125;7.0000;14.0103
430;2;0.0000;0.0000;0.0000;0.0000
430;1;0.0000;0.0000;0.0000;0.0000
430;0;2.7344;7.8125;7.0000;14.0103
440;5;0.0000;0.0000;0.0000;0.0000
440;4;0.0000;0.0000;0.0000;0.0000
440;3;2.7344;7.8125;7.0000;14.3439
440;2;0.0000;0.0000;0.0000;0.0000
440;1;0.0000;0.0000;0.0000;0.0000
440;0;2.7344;7.8125;7.0000;14.3439
450;5;0.0000;0.0000;0.0000;0.0000
450;4;0.0000;0.0000;0.0000;0.0000
450;3;2.7344;7.8125;7.0000;14.6775
450;2;0.0000;0.0000;0.0000;0.0000
450;1;0.0000;0.0000;0.0000;0.0000
450;0;2.7344;7.8125;7.0000;14.6775
460;5;0.0000;0.0000;0.0000;0.0000
460;4;0.0000;0.0000;0.0000;0.0000
460;3;2.7344;7.8125;7.0000;15.0110
460;2;0.0000;0.0000;0.0000;0.0000
460;1;0.0000;0.0000;0.0000;0.0000
460;0;2.7344;7.8125;7.0000;15.0110
470;5;0.0000;0.0000;0.0000;0.0000
470;4;0.0000;0.0000;0.0000;0.0000
470;3;2.7344;7.8125;7.0000;15.3446
470;2;0.0000;0.0000;0.0000;0.0000
470;1;0.0000;0.0000;0.0000;0.0000
470;0;2.7344;7.8125;7.0000;15.3446
480;5;0.0000;0.0000;0.0000;0.0000
480;4;0.0000;0.0000;0.0000;0.0000
480;3;2.7344;7.8125;7.0000;15.6782
480;2;0.0000;0.0000;0.0000;0.0000
480;1;0.0000;0.0000;0.0000;0.0000
480;0;2.7344;7.8125;7.0000;15.6782
490;5;0.0000;0.0000;0.0000;0.0000
490;4;0.0000;0.0000;0.0000;0.0000
490;3;2.7344;7.8125;7.0000;16.0118
490;2;0.0000;0.0000;0.0000;0.0000
490;1;0.0000;0.0000;0.0000;0.0000
490;0;2.7344;7.8125;7.0000;16.0118
500;5;0.0000;0.0000;0.0000;0.0000
500;4;0.0000;0.0000;0.0000;0.0000
500;3;2.7344;7.8125;7.0000;16.3453
500;2;0.0000;0.0000;0.0000;0.0000
500;1;0.0000;0.0000;0.0000;0.0000
500;0;2.7344;7.8125;7.0000;16.3453
510;5;0.0000;0.0000;0.0000;0.0000
510;4;0.0000;0.0000;0.0000;0.0000
510;3;2.7344;7.8125;7.0000;16.6789
510;2;0.0000;0.0000;0.0000;0.0000
510;1;0.0000;0.0000;0.0000;0.0000
510;0;2.7344;7.8125;7.0000;16.6789
520;5;0.0000;0.0000;0.0000;0.0000
520;4;0.0000;0.0000;0.0000;0.0000
520;3;2.7344;7.8125;7.0000;17.0125
520;2;0.0000;0.0000;0.0000;0.0000
520;1;0.0000;0.0000;0.0000;0.0000
520;0;2.7344;7.8125;7.0000;17.0125
530;5;0.0000;0.0000;0.0000;0.0000
530;4;0.0000;0.0000;0.0000;0.0000
530;3;2.7344;7.8125;7.0000;17.3461
530;2;0.0000;0.0000;0.0000;0.0000
530;1;0.0000;0.0000;0.0000;0.0000
530;0;2.7344;7.8125;7.0000;17.3461
540;5;0.0000;0.0000;0.0000;0.0000
540;4;0.0000;0.0000;0.0000;0.0000
540;3;2.7344;7.8125;7.0000;17.6797
540;2;0.0000;0.0000;0.0000;0.0000
540;1;0.0000;0.0000;0.0000;0.0000
540;0;2.7344;7.8125;7.0000;17.6797
550;5;0.0000;0.0000;0.0000;0.0000
550;4;0.0000;0.0000;0.0000;0.0000
550;3;2.7344;7.8125;7.0000;18.0132
550;2;0.0000;0.0000;0.0000;0.0000
550;1;0.0000;0.0000;0.0000;0.0000
550;0;2.7344;7.8125;7.0000;18.0132
560;5;0.0000;0.0000;0.0000;0.0000
560;4;0.0000;0.0000;0.0000;0.0000
560;3;2.7344;7.8125;7.0000;18.3468
560;2;0.0000;0.0000;0.0000;0.0000
560;1;0.0000;0.0000;0.0000;0.0000
560;0;2.7344;7.8125;7.0000;18.3468
570;5;0.0000;0.0000;0.0000;0.0000
570;4;0.0000;0.0000;0.0000;0.0000
570;3;2.7344;7.8125;7.0000;18.6804
570;2;0.0000;0.0000;0.0000;0.0000
570;1;0.0000;0.0000;0.0000;0.0000
570;0;2.7344;7.8125;7.0000;18.6804
580;5;0.0000;0.0000;0.0000;0.0000
580;4;0.0000;0.0000;0.0000;0.0000
580;3;2.7344;7.8125;7.0000;19.0140
580;2;0.0000;0.0000;0.0000;0.0000
580;1;0.0000;0.0000;0.0000;0.0000
580;0;2.7344;7.8125;7.0000;19.0140
590;5;0.0000;0.0000;0.0000;0.0000
590;4;0.0000;0.0000;0.0000;0.0000
590;3;2.7344;7.8125;7.0000;19.3476
590;2;0.0000;0.0000;0.0000;0.0000
590;1;0.0000;0.0000;0.0000;0.0000
590;0;2.7344;7.8125;7.0000;19.3476
600;5;0.0000;0.0000;0.0000;0.0000
600;4;0.0000;0.0000;0.0000;0.0000
600;3;2.7344;7.8125;7.0000;19.6811
600;2;0.0000;0.0000;0.0000;0.0000
600;1;0.0000;0.0000;0.0000;0.0000
600;0;2.7344;7.8125;7.0000;19.6811
610;5;0.0000;0.0000;0.0000;0.0000
610;4;0.0000;0.0000;0.0000;0.0000
610;3;2.7344;7.8125;7.0000;20.0147
610;2;0.0000;0.0000;0.0000;0.0000
610;1;0.0000;0.0000;0.0000;0.0000
610;0;2.7344;7.8125;7.0000;20.0147
620;5;0.0000;0.0000;0.0000;0.0000
620;4;0.0000;0.0000;0.0000;0.0000
620;3;2.7344;7.8125;7.0000;20.3483
620;2;0.0000;0.0000;0.0000;0.0000
620;1;0.0000;0.0000;0.0000;0.0000
620;0;2.7344;7.8125;7.0000;20.3483
630;5;0.0000;0.0000;0.0000;0.0000
630;4;0.0000;0.0000;0.0000;0.0000
630;3;2.7344;7.8125;7.0000;20.6819
630;2;0.0000;0.0000;0.0000;0.0000
630;1;0.0000;0.0000;0.0000;0.0000
630;0;2.7344;7.8125;7.0000;20.6819
640;5;0.0000;0.0000;0.0000;0.0000
640;4;0.0000;0.0000;0.0000;0.0000
640;3;2.7344;7.8125;7.0000;21.0154
640;2;0.0000;0.0000;0.0000;0.0000
640;1;0.0000;0.0000;0.0000;0.0000
640;0;2.7344;7.8125;7.0000;21.0154
650;5;0.0000;0.0000;0.0000;0.0000
650;4;0.0000;0.0000;0.0000;0.0000
650;3;2.7344;7.8125;7.0000;21.3490
650;2;0.0000;0.0000;0.0000;0.0000
650;1;0.0000;0.0000;0.0000;0.0000
650;0;2.7344;7.8125;7.0000;21.3490
660;5;0.0000;0.0000;0.0000;0.0000
660;4;0.0000;0.0000;0.0000;0.0000
660;3;2.7344;7.8125;7.0000;21.6826
660;2;0.0000;0.0000;0.0000;0.0000
660;1;0.0000;0.0000;0.0000;0.0000
660;0;2.7344;7.8125;7.0000;21.6826
670;5;0.0000;0.0000;0.0000;0.0000
670;4;0.0000;0.0000;0.0000;0.0000
670;3;2.7344;7.8125;7.0000;22.0162
670;2;0.0000;0.0000;0.0000;0.0000
670;1;0.0000;0.0000;0.0000;0.0000
670;0;2.7344;7.8125;7.0000;22.0162
680;5;0.0000;0.0000;0.0000;0.0000
680;4;0.0000;0.0000;0.0000;0.0000
680;3;2.7344;7.8125;7.0000;22.3498
680;2;0.0000;0.0000;0.0000;0.0000
680;1;0.0000;0.0000;0.0000;0.0000
680;0;2.7344;7.8125;7.0000;22.3498
690;5;0.0000;0.0000;0.0000;0.0000
690;4;0.0000;0.0000;0.0000;0.0000
690;3;2.7344;7.8125;7.0000;22.6833
690;2;0.0000;0.0000;0.0000;0.0000
690;1;0.0000;0.0000;0.0000;0.0000
690;0;2.7344;7.8125;7.0000;22.6833
700;5;0.0000;0.0000;0.0000;0.0000
700;4;0.0000;0.0000;0.0000;0.0000
700;3;2.7344;7.8125;7.0000;23.0169
700;2;0.0000;0.0000;0.0000;0.0000
700;1;0.0000;0.0000;0.0000;0.0000
700;0;2.7344;7.8125;7.0000;23.0169
710;5;0.0000;0.0000;0.0000;0.0000
710;4;0.0000;0.0000;0.0000;0.0000
710;3;2.7344;7.8125;7.0000;23.3505
710;2;0.0000;0.0000;0.0000;0.0000
710;1;0.0000;0.0000;0.0000;0.0000
710;0;2.7344;7.8125;7.0000;23.3505
720;5;0.0000;0.0000;0.0000;0.0000
720;4;0.0000;0.0000;0.0000;0.0000
720;3;2.7344;7.8125;7.0000;23.6841
720;2;0.0000;0.0000;0.0000;0.0000
720;1;0.0000;0.0000;0.0000;0.0000
720;0;2.7344;7.8125;7.0000;23.6841
730;5;0.0000;0.0000;0.0000;0.0000
730;4;0.0000;0.0000;0.0000;0.0000
730;3;2.7344;7.8125;7.0000;24.0176
730;2;0.0000;0.0000;0.0000;0.0000
730;1;0.0000;0.0000;0.0000;0.0000
730;0;2.7344;7.8125;7.0000;24.0176
740;5;0.0000;0.0000;0.0000;0.0000
740;4;0.0000;0.0000;0.0000;0.0000
740;3;2.7344;7.8125;7.0000;24.3512
740;2;0.0000;0.0000;0.0000;0.0000
740;1;0.0000;0.0000;0.0000;0.0000
740;0;2.7344;7.8125;7.0000;24.3512
750;5;0.0000;0.0000;0.0000;0.0000
750;4;0.0000;0.0000;0.0000;0.0000
750;3;2.7344;7.8125;7.0000;24.6848
750;2;0.0000;0.0000;0.0000;0.0000
750;1;0.0000;0.0000;0.0000;0.0000
750;0;2.7344;7.8125;7.0000;24.6848
760;5;0.0000;0.0000;0.0000;0.0000
760;4;0.0000;0.0000;0.0000;0.0000
760;3;2.7344;7.8125;7.0000;25.0184
760;2;0.0000;0.0000;0.0000;0.0000
760;1;0.0000;0.0000;0.0000;0.0000
760;0;2.7344;7.8125;7.0000;25.0184
770;5;0.0000;0.0000;0.0000;0.0000
770;4;0.0000;0.0000;0.0000;0.0000
770;3;2.7344;7.8125;7.0000;25.3520
770;2;0.0000;0.0000;0.0000;0.0000
770;1;0.0000;0.0000;0.0000;0.0000
770;0;2.7344;7.8125;7.0000;25.3520
780;5;0.0000;0.0000;0.0000;0.0000
780;4;0.0000;0.0000;0.0000;0.0000
780;3;2.7344;7.8125;7.0000;25.6855
780;2;0.0000;0.0000;0.0000;0.0000
780;1;0.0000;0.0000;0.0000;0.0000
780;0;2.7344;7.8125;7.0000;25.6855
790;5;0.0000;0.0000;0.0000;0.0000
790;4;0.0000;0.0000;0.0000;0.0000
790;3;2.7344;7.8125;7.0000;26.0191
790;2;0.0000;0.0000;0.0000;0.0000
790;1;0.0000;0.0000;0.0000;0.0000
790;0;2.7344;7.8125;7.0000;26.0191
800;5;0.0000;0.0000;0.0000;0.0000
800;4;0.0000;0.0000;0.0000;0.0000
800;3;2.7344;7.8125;7.0000;26.3527
800;2;0.0000;0.0000;0.0000;0.0000
800;1;0.0000;0.0000;0.0000;0.0000
800;0;2.7344;7.8125;7.0000;26.3527
810;5;0.0000;0.0000;0.0000;0.0000
810;4;0.0000;0.0000;0.0000;0.0000
810;3;2.7344;7.8125;7.0000;26.6863
810;2;0.0000;0.0000;0.0000;0.0000
810;1;0.0000;0.0000;0.0000;0.0000
810;0;2.7344;7.8125;7.0000;26.6863
820;5;0.0000;0.0000;0.0000;0.0000
820;4;0.0000;0.0000;0.0000;0.0000
820;3;2.7344;7.8125;7.0000;27.0199
820;2;0.0000;0.0000;0.0000;0.0000
820;1;0.0000;0.0000;0.0000;0.0000
820;0;2.7344;7.8125;7.0000;27.0199
830;5;0.0000;0.0000;0.0000;0.0000
830;4;0.0000;0.0000;0.0000;0.0000
830;3;2.7344;7.8125;7.0000;27.3534
830;2;0.0000;0.0000;0.0000;0.0000
830;1;0.0000;0.0000;0.0000;0.0000
830;0;2.7344;7.8125;7.0000;27.3534
840;5;0.0000;0.0000;0.0000;0.0000
840;4;0.0000;0.0000;0.0000;0.0000
840;3;2.7344;7.8125;7.0000;27.6870
840;2;0.0000;0.0000;0.0000;0.0000
840;1;0.0000;0.0000;0.0000;0.0000
840;0;2.7344;7.8125;7.0000;27.6870
850;5;0.0000;0.0000;0.0000;0.0000
850;4;0.0000;0.0000;0.0000;0.0000
850;3;2.7344;7.8125;7.0000;28.0206
850;2;0.0000;0.0000;0.0000;0.0000
850;1;0.0000;0.0000;0.0000;0.0000
850;0;2.7344;7.8125;7.0000;28.0206
860;5;0.0000;0.0000;0.0000;0.0000
860;4;0.0000;0.0000;0.0000;0.0000
860;3;2.7344;7.8125;7.0000;28.3542
860;2;0.0000;0.0000;0.0000;0.0000
860;1;0.0000;0.0000;0.0000;0.0000
860;0;2.7344;7.8125;7.0000;28.3542
870;5;0.0000;0.0000;0.0000;0.0000
870;4;0.0000;0.0000;0.0000;0.0000
870;3;2.7344;7.8125;7.0000;28.6877
870;2;0.0000;0.0000;0.0000;0.0000
870;1;0.0000;0.0000;0.0000;0.0000
870;0;2.7344;7.8125;7.0000;28.6877
880;5;0.0000;0.0000;0.0000;0.0000
880;4;0.0000;0.0000;0.0000;0.0000
880;3;2.7344;7.8125;7.0000;29.0213
880;2;0.0000;0.0000;0.0000;0.0000
880;1;0.0000;0.0000;0.0000;0.0000
880;0;2.7344;7.8125;7.0000;29.0213
890;5;0.0000;0.0000;0.0000;0.0000
890;4;0.0000;0.0000;0.0000;0.0000
890;3;2.7344;7.8125;7.0000;29.3549
890;2;0.0000;0.0000;0.0000;0.0000
890;1;0.0000;0.0000;0.0000;0.0000
890;0;2.7344;7.8125;7.0000;29.3549
900;5;0.0000;0.0000;0.0000;0.0000
900;4;0.0000;0.0000;0.0000;0.0000
900;3;2.7344;7.8125;7.0000;29.6885
900;2;0.0000;0.0000;0.0000;0.0000
900;1;0.0000;0.0000;0.0000;0.0000
900;0;2.7344;7.8125;7.0000;29.6885
910;5;0.0000;0.0000;0.0000;0.0000
910;4;0.0000;0.0000;0.0000;0.0000
910;3;2.7344;7.8125;7.0000;30.0221
910;2;0.0000;0.0000;0.0000;0.0000
910;1;0.0000;0.0000;0.0000;0.0000
910;0;2.7344;7.8125;7.0000;30.0221
920;5;0.0000;0.0000;0.0000;0.0000
920;4;0.0000;0.0000;0.0000;0.0000
920;3;2.7344;7.8125;7.0000;30.3556
920;2;0.0000;0.0000;0.0000;0.0000
920;1;0.0000;0.0000;0.0000;0.0000
920;0;2.7344;7.8125;7.0000;30.3556
930;5;0.0000;0.0000;0.0000;0.0000
930;4;0.0000;0.0000;0.0000;0.0000
930;3;2.7344;7.8125;7.0000;30.6892
930;2;0.0000;0.0000;0.0000;0.0000
930;1;0.0000;0.0000;0.0000;0.0000
930;0;2.7344;7.8125;7.0000;30.6892
940;5;0.0000;0.0000;0.0000;0.0000
940;4;0.0000;0.0000;0.0000;0.0000
940;3;2.7344;7.8125;7.0000;31.0228
940;2;0.0000;0.0000;0.0000;0.0000
940;1;0.0000;0.0000;0.0000;0.0000
940;0;2.7344;7.8125;7.0000;31.0228
950;5;0.0000;0.0000;0.0000;0.0000
950;4;0.0000;0.0000;0.0000;0.0000
950;3;2.7344;7.8125;7.0000;31.3564
950;2;0.0000;0.0000;0.0000;0.0000
950;1;0.0000;0.0000;0.0000;0.0000
950;0;2.7344;7.8125;7.0000;31.3564
960;5;0.0000;0.0000;0.0000;0.0000
960;4;0.0000;0.0000;0.0000;0.0000
960;3;2.7344;7.8125;7.0000;31.6899
960;2;0.0000;0.0000;0.0000;0.0000
960;1;0.0000;0.0000;0.0000;0.0000
960;0;2.7344;7.8125;7.0000;31.6899
970;5;0.0000;0.0000;0.0000;0.0000
970;4;0.0000;0.0000;0.0000;0.0000
970;3;2.7344;7.8125;7.0000;32.0235
970;2;0.0000;0.0000;0.0000;0.0000
